,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
331,601398.XSHG,601398,工商银行,XSHG,2008/10/8,4.16,4.16,4.01,4.17,3.99,4.07,186826224,757731200,,0.0125,0.605244339,60846500000,1.36E+12,-0.0216,12.2829,10.9953,2.337,1,
332,601398.XSHG,601398,工商银行,XSHG,2008/10/9,4.07,4.07,4.16,4.17,4,4.06,127640272,518131200,,0.0085,0.605244339,60697000000,1.36E+12,-0.0025,12.2527,10.9683,2.3313,1,
333,601398.XSHG,601398,工商银行,XSHG,2008/10/10,4.06,4.06,3.87,4.07,3.85,4,178049856,706593090,,0.0119,0.605244339,59800000000,1.34E+12,-0.0148,12.0716,10.8062,2.2969,1,
334,601398.XSHG,601398,工商银行,XSHG,2008/10/13,4,4,3.95,4.31,3.9,4.3,286493600,1187069060,,0.0192,0.605244339,64285000000,1.44E+12,0.075,12.977,11.6166,2.4691,1,
335,601398.XSHG,601398,工商银行,XSHG,2008/10/14,4.3,4.3,4.41,4.43,4.15,4.16,351626848,1519660670,,0.0235,0.605244339,62192000000,1.39E+12,-0.0326,12.5545,11.2384,2.3887,1,
336,601398.XSHG,601398,工商银行,XSHG,2008/10/15,4.16,4.16,4.11,4.21,4.08,4.13,105465488,436362272,,0.0071,0.605244339,61743500000,1.38E+12,-0.0072,12.464,11.1574,2.3715,1,
337,601398.XSHG,601398,工商银行,XSHG,2008/10/16,4.13,4.13,4,4.07,3.97,4,135641600,542708670,,0.0091,0.605244339,59800000000,1.34E+12,-0.0315,12.0716,10.8062,2.2969,1,
338,601398.XSHG,601398,工商银行,XSHG,2008/10/17,4,4,4.02,4.06,3.95,4,104897712,418633536,,0.007,0.605244339,59800000000,1.34E+12,0,12.0716,10.8062,2.2969,1,
339,601398.XSHG,601398,工商银行,XSHG,2008/10/20,4,4,4,4.07,3.89,4.05,105914056,422334016,,0.0071,0.605244339,60547500000,1.35E+12,0.0125,12.2225,10.9413,2.3256,1,
340,601398.XSHG,601398,工商银行,XSHG,2008/10/21,4.05,4.05,4.06,4.07,3.97,3.98,118917712,477477728,,0.008,0.605244339,59501000000,1.33E+12,-0.0173,12.0113,10.7521,2.2854,1,
341,601398.XSHG,601398,工商银行,XSHG,2008/10/22,3.98,3.98,3.96,4.01,3.9,3.91,98995144,389715168,,0.0066,0.605244339,58454500000,1.31E+12,-0.0176,11.8,10.563,2.2452,1,
342,601398.XSHG,601398,工商银行,XSHG,2008/10/23,3.91,3.91,3.83,3.83,3.65,3.8,124914240,469950368,,0.0084,0.605244339,56810000000,1.27E+12,-0.0281,11.468,10.2659,2.182,1,
343,601398.XSHG,601398,工商银行,XSHG,2008/10/24,3.8,3.8,3.8,3.81,3.66,3.7,142862832,531288288,,0.0096,0.605244339,55315000000,1.24E+12,-0.0263,11.1663,9.9957,2.1246,1,
344,601398.XSHG,601398,工商银行,XSHG,2008/10/27,3.7,3.7,0,0,0,3.7,0,0,0,0,0.605244339,55315000000,1.24E+12,0,11.1663,9.9957,2.1246,0,
345,601398.XSHG,601398,工商银行,XSHG,2008/10/28,3.7,3.7,3.37,3.88,3.37,3.8,294857952,1071797380,,0.0197,0.605244339,56810000000,1.27E+12,0.027,11.468,10.2659,2.182,1,
346,601398.XSHG,601398,工商银行,XSHG,2008/10/29,3.8,3.8,3.8,3.81,3.55,3.58,185702896,681808450,,0.0124,0.605244339,53521000000,1.20E+12,-0.0579,10.8041,9.6715,2.0557,1,
347,601398.XSHG,601398,工商银行,XSHG,2008/10/30,3.58,3.58,3.6,3.75,3.48,3.63,164447888,597845310,,0.011,0.605244339,54268500000,1.21E+12,0.014,10.955,9.8066,2.0844,1,
348,601398.XSHG,601398,工商银行,XSHG,2008/10/31,3.63,3.63,3.59,3.67,3.57,3.62,100197584,362157280,,0.0067,0.605244339,54119000000,1.21E+12,-0.0028,10.9248,9.7796,2.0786,1,
349,601398.XSHG,601398,工商银行,XSHG,2008/11/3,3.62,3.62,3.58,3.72,3.58,3.66,93719160,345208928,,0.0063,0.605244339,54717000000,1.22E+12,0.011,11.0455,9.8876,2.1016,1,
350,601398.XSHG,601398,工商银行,XSHG,2008/11/4,3.66,3.66,3.63,3.72,3.59,3.69,103668584,379698944,,0.0069,0.605244339,55165500000,1.23E+12,0.0082,11.1361,9.9687,2.1188,1,
351,601398.XSHG,601398,工商银行,XSHG,2008/11/5,3.69,3.69,3.71,3.9,3.71,3.72,231910576,881929980,,0.0155,0.605244339,55614000000,1.24E+12,0.0081,11.2266,10.0497,2.1361,1,
352,601398.XSHG,601398,工商银行,XSHG,2008/11/6,3.72,3.72,3.65,3.7,3.63,3.69,106972824,391143200,,0.0072,0.605244339,55165500000,1.23E+12,-0.0081,11.1361,9.9687,2.1188,1,
353,601398.XSHG,601398,工商银行,XSHG,2008/11/7,3.69,3.69,3.61,3.81,3.6,3.77,125990304,470536992,,0.0084,0.605244339,56361500000,1.26E+12,0.0217,11.3775,10.1848,2.1648,1,
354,601398.XSHG,601398,工商银行,XSHG,2008/11/10,3.77,3.77,3.86,4.01,3.83,3.99,271210016,1068083520,,0.0181,0.605244339,59650500000,1.33E+12,0.0584,12.0414,10.7792,2.2911,1,
355,601398.XSHG,601398,工商银行,XSHG,2008/11/11,3.99,3.99,3.97,4.02,3.88,3.92,175914784,694161920,,0.0118,0.605244339,58604000000,1.31E+12,-0.0175,11.8302,10.5901,2.2509,1,
356,601398.XSHG,601398,工商银行,XSHG,2008/11/12,3.92,3.92,3.86,3.99,3.86,3.94,100451504,395158368,,0.0067,0.605244339,58903000000,1.32E+12,0.0051,11.8906,10.6441,2.2624,1,
357,601398.XSHG,601398,工商银行,XSHG,2008/11/13,3.94,3.94,3.9,4.09,3.86,4.04,252072832,1001900610,,0.0169,0.605244339,60398000000,1.35E+12,0.0254,12.1923,10.9142,2.3198,1,
358,601398.XSHG,601398,工商银行,XSHG,2008/11/14,4.04,4.04,4.08,4.13,4.02,4.1,218079120,890066300,,0.0146,0.605244339,61295000000,1.37E+12,0.0149,12.3734,11.0763,2.3543,1,
359,601398.XSHG,601398,工商银行,XSHG,2008/11/17,4.1,4.1,4.1,4.17,4.05,4.14,182031840,749222980,,0.0122,0.605244339,61893000000,1.38E+12,0.0098,12.4941,11.1844,2.3772,1,
360,601398.XSHG,601398,工商银行,XSHG,2008/11/18,4.14,4.14,4.13,4.16,3.9,4,196917888,795291070,,0.0132,0.605244339,59800000000,1.34E+12,-0.0338,12.0716,10.8062,2.2969,1,
361,601398.XSHG,601398,工商银行,XSHG,2008/11/19,4,4,3.94,4.15,3.91,4.14,197416960,800742530,,0.0132,0.605244339,61893000000,1.38E+12,0.035,12.4941,11.1844,2.3772,1,
362,601398.XSHG,601398,工商银行,XSHG,2008/11/20,4.14,4.14,4.03,4.13,3.98,4.08,173912304,704557440,,0.0116,0.605244339,60996000000,1.36E+12,-0.0145,12.3131,11.0223,2.3428,1,
363,601398.XSHG,601398,工商银行,XSHG,2008/11/21,4.08,4.08,3.97,4.13,3.89,4.05,190452448,761637500,,0.0127,0.605244339,60547500000,1.35E+12,-0.0074,12.2225,10.9413,2.3256,1,
364,601398.XSHG,601398,工商银行,XSHG,2008/11/24,4.05,4.05,3.99,4.03,3.91,3.96,82391008,326834720,,0.0055,0.605244339,59202000000,1.32E+12,-0.0222,11.9509,10.6981,2.2739,1,
365,601398.XSHG,601398,工商银行,XSHG,2008/11/25,3.96,3.96,4.01,4.04,3.9,3.96,72469352,286050336,,0.0048,0.605244339,59202000000,1.32E+12,0,11.9509,10.6981,2.2739,1,
366,601398.XSHG,601398,工商银行,XSHG,2008/11/26,3.96,3.96,3.95,3.98,3.92,3.96,51043152,201162368,,0.0034,0.605244339,59202000000,1.32E+12,0,11.9509,10.6981,2.2739,1,
367,601398.XSHG,601398,工商银行,XSHG,2008/11/27,3.96,3.96,4.18,4.18,3.93,3.95,232208176,938818500,,0.0155,0.605244339,59052500000,1.32E+12,-0.0025,11.9207,10.6711,2.2681,1,
368,601398.XSHG,601398,工商银行,XSHG,2008/11/28,3.95,3.95,3.93,3.94,3.74,3.83,168705008,645606210,,0.0113,0.605244339,57258500000,1.28E+12,-0.0304,11.5586,10.3469,2.1992,1,
369,601398.XSHG,601398,工商银行,XSHG,2008/12/1,3.83,3.83,3.8,3.82,3.7,3.81,118964648,447800128,,0.008,0.605244339,56959500000,1.27E+12,-0.0052,11.4982,10.2929,2.1877,1,
370,601398.XSHG,601398,工商银行,XSHG,2008/12/2,3.81,3.81,3.73,3.78,3.65,3.76,160076432,596019460,,0.0107,0.605244339,56212000000,1.26E+12,-0.0131,11.3473,10.1578,2.159,1,
371,601398.XSHG,601398,工商银行,XSHG,2008/12/3,3.76,3.76,3.8,3.88,3.78,3.87,174551808,669018560,,0.0117,0.605244339,57856500000,1.29E+12,0.0293,11.6793,10.455,2.2222,1,
372,601398.XSHG,601398,工商银行,XSHG,2008/12/4,3.87,3.87,3.97,4.07,3.92,3.96,300583072,1200071170,,0.0201,0.605244339,59202000000,1.32E+12,0.0233,11.9509,10.6981,2.2739,1,
373,601398.XSHG,601398,工商银行,XSHG,2008/12/5,3.96,3.96,3.93,4.02,3.91,4,125687664,499233728,,0.0084,0.605244339,59800000000,1.34E+12,0.0101,12.0716,10.8062,2.2969,1,
374,601398.XSHG,601398,工商银行,XSHG,2008/12/8,4,4,4.02,4.13,3.99,4.1,255821120,1040298560,,0.0171,0.605244339,61295000000,1.37E+12,0.025,12.3734,11.0763,2.3543,1,
375,601398.XSHG,601398,工商银行,XSHG,2008/12/9,4.1,4.1,4.12,4.12,3.97,3.97,188115440,759211390,,0.0126,0.605244339,59351500000,1.33E+12,-0.0317,11.9811,10.7251,2.2796,1,
376,601398.XSHG,601398,工商银行,XSHG,2008/12/10,3.97,3.97,3.96,4.09,3.94,4.08,189625184,763247100,,0.0127,0.605244339,60996000000,1.36E+12,0.0277,12.3131,11.0223,2.3428,1,
377,601398.XSHG,601398,工商银行,XSHG,2008/12/11,4.08,4.08,4.04,4.08,3.95,3.97,175152688,701219840,,0.0117,0.605244339,59351500000,1.33E+12,-0.027,11.9811,10.7251,2.2796,1,
378,601398.XSHG,601398,工商银行,XSHG,2008/12/12,3.97,3.97,3.94,3.96,3.76,3.82,181007216,696869180,,0.0121,0.605244339,57109000000,1.28E+12,-0.0378,11.5284,10.3199,2.1935,1,
379,601398.XSHG,601398,工商银行,XSHG,2008/12/15,3.82,3.82,3.85,3.89,3.75,3.8,131938400,503112192,,0.0088,0.605244339,56810000000,1.27E+12,-0.0052,11.468,10.2659,2.182,1,
380,601398.XSHG,601398,工商银行,XSHG,2008/12/16,3.8,3.8,3.78,3.8,3.69,3.79,123269288,460121312,,0.0082,0.605244339,56660500000,1.27E+12,-0.0026,11.4379,10.2389,2.1763,1,
381,601398.XSHG,601398,工商银行,XSHG,2008/12/17,3.79,3.79,3.82,3.82,3.74,3.78,137055264,518034496,,0.0092,0.605244339,56511000000,1.26E+12,-0.0026,11.4077,10.2118,2.1705,1,
382,601398.XSHG,601398,工商银行,XSHG,2008/12/18,3.78,3.78,3.78,3.87,3.71,3.86,180781600,687253380,,0.0121,0.605244339,57707000000,1.29E+12,0.0212,11.6491,10.428,2.2165,1,
383,601398.XSHG,601398,工商银行,XSHG,2008/12/19,3.86,3.86,3.81,3.88,3.8,3.82,156041520,598622850,,0.0104,0.605244339,57109000000,1.28E+12,-0.0104,11.5284,10.3199,2.1935,1,
384,601398.XSHG,601398,工商银行,XSHG,2008/12/22,3.82,3.82,3.83,3.83,3.73,3.78,100995752,380292416,,0.0068,0.605244339,56511000000,1.26E+12,-0.0105,11.4077,10.2118,2.1705,1,
385,601398.XSHG,601398,工商银行,XSHG,2008/12/23,3.78,3.78,3.78,3.78,3.65,3.68,166311984,615800000,,0.0111,0.605244339,55016000000,1.23E+12,-0.0265,11.1059,9.9417,2.1131,1,
386,601398.XSHG,601398,工商银行,XSHG,2008/12/24,3.68,3.68,3.65,3.7,3.61,3.63,86970496,317223552,,0.0058,0.605244339,54268500000,1.21E+12,-0.0136,10.955,9.8066,2.0844,1,
387,601398.XSHG,601398,工商银行,XSHG,2008/12/25,3.63,3.63,3.65,3.69,3.6,3.63,87309344,317469344,,0.0058,0.605244339,54268500000,1.21E+12,0,10.955,9.8066,2.0844,1,
388,601398.XSHG,601398,工商银行,XSHG,2008/12/26,3.63,3.63,3.63,3.7,3.62,3.65,73994624,270554592,,0.0049,0.605244339,54567500000,1.22E+12,0.0055,11.0154,9.8606,2.0959,1,
389,601398.XSHG,601398,工商银行,XSHG,2008/12/29,3.65,3.65,3.63,3.67,3.59,3.64,77651696,282022528,,0.0052,0.605244339,54418000000,1.22E+12,-0.0027,10.9852,9.8336,2.0901,1,
390,601398.XSHG,601398,工商银行,XSHG,2008/12/30,3.64,3.64,3.66,3.66,3.56,3.57,105932424,381536000,,0.0071,0.605244339,53371500000,1.19E+12,-0.0192,10.7739,9.6445,2.0499,1,
391,601398.XSHG,601398,工商银行,XSHG,2008/12/31,3.57,3.57,3.57,3.59,3.53,3.54,98683216,350787840,,0.0066,0.605244339,52923000000,1.18E+12,-0.0084,10.675,10.675,1.9603,1,
392,601398.XSHG,601398,工商银行,XSHG,2009/1/5,3.54,3.54,3.59,3.61,3.55,3.6,147089312,527817024,,0.0098,0.605244339,53820000000,1.20E+12,0.0169,10.8559,10.8559,1.9935,1,3.588
393,601398.XSHG,601398,工商银行,XSHG,2009/1/6,3.6,3.6,3.62,3.72,3.6,3.7,185695152,682649730,,0.0124,0.605244339,55315000000,1.24E+12,0.0278,11.1575,11.1575,2.0489,1,3.676
394,601398.XSHG,601398,工商银行,XSHG,2009/1/7,3.7,3.7,3.7,3.7,3.6,3.62,104754160,383604096,,0.007,0.605244339,54119000000,1.21E+12,-0.0216,10.9162,10.9162,2.0046,1,3.662
395,601398.XSHG,601398,工商银行,XSHG,2009/1/8,3.62,3.62,3.56,3.56,3.49,3.54,205953408,723241980,,0.0138,0.605244339,52923000000,1.18E+12,-0.0221,10.675,10.675,1.9603,1,3.512
396,601398.XSHG,601398,工商银行,XSHG,2009/1/9,3.54,3.54,3.52,3.62,3.52,3.58,136040592,486973600,,0.0091,0.605244339,53521000000,1.20E+12,0.0113,10.7956,10.7956,1.9825,1,3.58
397,601398.XSHG,601398,工商银行,XSHG,2009/1/12,3.58,3.58,3.57,3.59,3.55,3.56,76190368,271820992,,0.0051,0.605244339,53222000000,1.19E+12,-0.0056,10.7353,10.7353,1.9714,1,3.568
398,601398.XSHG,601398,工商银行,XSHG,2009/1/13,3.56,3.56,3.51,3.54,3.47,3.48,102313896,357750592,,0.0068,0.605244339,52026000000,1.16E+12,-0.0225,10.4941,10.4941,1.9271,1,3.497
399,601398.XSHG,601398,工商银行,XSHG,2009/1/14,3.48,3.48,3.48,3.58,3.48,3.57,112609008,398705280,,0.0075,0.605244339,53371500000,1.19E+12,0.0259,10.7655,10.7655,1.9769,1,3.541
400,601398.XSHG,601398,工商银行,XSHG,2009/1/15,3.57,3.57,3.55,3.55,3.47,3.49,243105824,851264510,,0.0163,0.605244339,52175500000,1.17E+12,-0.0224,10.5242,10.5242,1.9326,1,3.502
401,601398.XSHG,601398,工商银行,XSHG,2009/1/16,3.49,3.49,3.51,3.62,3.5,3.56,455748704,1626993660,,0.0305,0.605244339,53222000000,1.19E+12,0.0201,10.7353,10.7353,1.9714,1,3.57
402,601398.XSHG,601398,工商银行,XSHG,2009/1/19,3.56,3.56,3.59,3.75,3.58,3.68,362710816,1336977020,,0.0243,0.605244339,55016000000,1.23E+12,0.0337,11.0972,11.0972,2.0378,1,3.686
403,601398.XSHG,601398,工商银行,XSHG,2009/1/20,3.68,3.68,3.67,3.68,3.61,3.68,125306624,457669888,,0.0084,0.605244339,55016000000,1.23E+12,0,11.0972,11.0972,2.0378,1,3.652
404,601398.XSHG,601398,工商银行,XSHG,2009/1/21,3.68,3.68,3.62,3.75,3.61,3.68,142557664,526037952,,0.0095,0.605244339,55016000000,1.23E+12,0,11.0972,11.0972,2.0378,1,3.69
405,601398.XSHG,601398,工商银行,XSHG,2009/1/22,3.68,3.68,3.68,3.75,3.67,3.69,96291152,356459424,,0.0064,0.605244339,55165500000,1.23E+12,0.0027,11.1273,11.1273,2.0434,1,3.702
406,601398.XSHG,601398,工商银行,XSHG,2009/1/23,3.69,3.69,3.69,3.73,3.63,3.66,98195512,360498272,,0.0066,0.605244339,54717000000,1.22E+12,-0.0081,11.0369,11.0369,2.0268,1,3.671
407,601398.XSHG,601398,工商银行,XSHG,2009/2/2,3.66,3.66,3.69,3.7,3.63,3.66,64775504,237003232,,0.0043,0.605244339,54717000000,1.22E+12,0,11.0369,11.0369,2.0268,1,3.659
408,601398.XSHG,601398,工商银行,XSHG,2009/2/3,3.66,3.66,3.66,3.73,3.64,3.73,179275888,662821120,,0.012,0.605244339,55763500000,1.25E+12,0.0191,11.2479,11.2479,2.0655,1,3.697
409,601398.XSHG,601398,工商银行,XSHG,2009/2/4,3.73,3.73,3.73,3.86,3.73,3.84,308277536,1173124860,,0.0206,0.605244339,57408000000,1.28E+12,0.0295,11.5797,11.5797,2.1264,1,3.805
410,601398.XSHG,601398,工商银行,XSHG,2009/2/5,3.84,3.84,3.83,3.89,3.75,3.8,236513136,909261440,,0.0158,0.605244339,56810000000,1.27E+12,-0.0104,11.459,11.459,2.1043,1,3.844
411,601398.XSHG,601398,工商银行,XSHG,2009/2/6,3.8,3.8,3.8,3.93,3.8,3.92,248757872,965062720,,0.0166,0.605244339,58604000000,1.31E+12,0.0316,11.8209,11.8209,2.1707,1,3.88
412,601398.XSHG,601398,工商银行,XSHG,2009/2/9,3.92,3.92,3.97,4.01,3.89,3.93,300632160,1185262590,,0.0201,0.605244339,58753500000,1.31E+12,0.0026,11.8511,11.8511,2.1763,1,3.943
413,601398.XSHG,601398,工商银行,XSHG,2009/2/10,3.93,3.93,3.93,3.96,3.86,3.94,296804992,1159060740,,0.0199,0.605244339,58903000000,1.32E+12,0.0025,11.8812,11.8812,2.1818,1,3.905
414,601398.XSHG,601398,工商银行,XSHG,2009/2/11,3.94,3.94,3.89,4.01,3.85,3.95,324494560,1271816580,,0.0217,0.605244339,59052500000,1.32E+12,0.0025,11.9114,11.9114,2.1874,1,3.919
415,601398.XSHG,601398,工商银行,XSHG,2009/2/12,3.95,3.95,3.95,3.97,3.83,3.89,225035648,874566460,,0.0151,0.605244339,58155500000,1.30E+12,-0.0152,11.7304,11.7304,2.1541,1,3.886
416,601398.XSHG,601398,工商银行,XSHG,2009/2/13,3.89,3.89,3.89,3.98,3.8,3.97,331861504,1301039100,,0.0222,0.605244339,59351500000,1.33E+12,0.0206,11.9717,11.9717,2.1984,1,3.92
417,601398.XSHG,601398,工商银行,XSHG,2009/2/16,3.97,3.97,3.98,4.1,3.98,4.1,456663680,1845383300,,0.0305,0.605244339,61295000000,1.37E+12,0.0327,12.3637,12.3637,2.2704,1,4.041
418,601398.XSHG,601398,工商银行,XSHG,2009/2/17,4.1,4.1,4.09,4.14,4,4.01,319110624,1298459010,,0.0213,0.605244339,59949500000,1.34E+12,-0.022,12.0923,12.0923,2.2206,1,4.069
419,601398.XSHG,601398,工商银行,XSHG,2009/2/18,4.01,4.01,3.94,3.97,3.81,3.84,252644208,984731710,,0.0169,0.605244339,57408000000,1.28E+12,-0.0424,11.5797,11.5797,2.1264,1,3.898
420,601398.XSHG,601398,工商银行,XSHG,2009/2/19,3.84,3.84,3.85,3.89,3.78,3.82,242476416,928617470,,0.0162,0.605244339,57109000000,1.28E+12,-0.0052,11.5193,11.5193,2.1154,1,3.83
421,601398.XSHG,601398,工商银行,XSHG,2009/2/20,3.82,3.82,3.81,3.83,3.76,3.83,180244576,683852740,,0.0121,0.605244339,57258500000,1.28E+12,0.0026,11.5495,11.5495,2.1209,1,3.794
422,601398.XSHG,601398,工商银行,XSHG,2009/2/23,3.83,3.83,3.8,3.86,3.73,3.85,312854400,1191897090,,0.0209,0.605244339,57557500000,1.29E+12,0.0052,11.6098,11.6098,2.132,1,3.81
423,601398.XSHG,601398,工商银行,XSHG,2009/2/24,3.85,3.85,3.8,3.82,3.68,3.7,275734272,1032774400,,0.0184,0.605244339,55315000000,1.24E+12,-0.039,11.1575,11.1575,2.0489,1,3.746
424,601398.XSHG,601398,工商银行,XSHG,2009/2/25,3.7,3.7,3.75,3.79,3.62,3.71,308064064,1139746300,,0.0206,0.605244339,55464500000,1.24E+12,0.0027,11.1876,11.1876,2.0545,1,3.7
425,601398.XSHG,601398,工商银行,XSHG,2009/2/26,3.71,3.71,3.71,3.8,3.66,3.67,291104192,1084075140,,0.0195,0.605244339,54866500000,1.23E+12,-0.0108,11.067,11.067,2.0323,1,3.724
426,601398.XSHG,601398,工商银行,XSHG,2009/2/27,3.67,3.67,3.65,3.78,3.65,3.73,264211072,983189760,,0.0177,0.605244339,55763500000,1.25E+12,0.0163,11.2479,11.2479,2.0655,1,3.721
427,601398.XSHG,601398,工商银行,XSHG,2009/3/2,3.73,3.73,3.71,3.72,3.63,3.7,107824944,395889824,,0.0072,0.605244339,55315000000,1.24E+12,-0.008,11.1575,11.1575,2.0489,1,3.672
428,601398.XSHG,601398,工商银行,XSHG,2009/3/3,3.7,3.7,3.63,3.65,3.61,3.65,127347536,461889696,,0.0085,0.605244339,54567500000,1.22E+12,-0.0135,11.0067,11.0067,2.0212,1,3.627
429,601398.XSHG,601398,工商银行,XSHG,2009/3/4,3.65,3.65,3.64,3.88,3.63,3.83,546147260,2055186430,,0.0365,0.605244339,57258500000,1.28E+12,0.0493,11.5495,11.5495,2.1209,1,3.763
430,601398.XSHG,601398,工商银行,XSHG,2009/3/5,3.83,3.83,3.86,3.95,3.79,3.9,771306560,2977786110,,0.0516,0.605244339,58305000000,1.30E+12,0.0183,11.7606,11.7606,2.1597,1,3.861
431,601398.XSHG,601398,工商银行,XSHG,2009/3/6,3.9,3.9,3.82,3.88,3.79,3.8,296488544,1135178110,,0.0198,0.605244339,56810000000,1.27E+12,-0.0256,11.459,11.459,2.1043,1,3.829
432,601398.XSHG,601398,工商银行,XSHG,2009/3/9,3.8,3.8,3.82,3.9,3.69,3.7,258886912,981570690,,0.0173,0.605244339,55315000000,1.24E+12,-0.0263,11.1575,11.1575,2.0489,1,3.792
433,601398.XSHG,601398,工商银行,XSHG,2009/3/10,3.7,3.7,3.67,3.73,3.63,3.72,128089704,471363840,,0.0086,0.605244339,55614000000,1.24E+12,0.0054,11.2178,11.2178,2.06,1,3.68
434,601398.XSHG,601398,工商银行,XSHG,2009/3/11,3.72,3.72,3.8,3.82,3.68,3.7,171294496,642069310,,0.0115,0.605244339,55315000000,1.24E+12,-0.0054,11.1575,11.1575,2.0489,1,3.748
435,601398.XSHG,601398,工商银行,XSHG,2009/3/12,3.7,3.7,3.68,3.71,3.63,3.68,120905056,443067648,,0.0081,0.605244339,55016000000,1.23E+12,-0.0054,11.0972,11.0972,2.0378,1,3.665
436,601398.XSHG,601398,工商银行,XSHG,2009/3/13,3.68,3.68,3.7,3.74,3.67,3.68,114822224,424606784,,0.0077,0.605244339,55016000000,1.23E+12,0,11.0972,11.0972,2.0378,1,3.698
437,601398.XSHG,601398,工商银行,XSHG,2009/3/16,3.68,3.68,3.66,3.72,3.64,3.69,125300672,461255520,,0.0084,0.605244339,55165500000,1.23E+12,0.0027,11.1273,11.1273,2.0434,1,3.681
438,601398.XSHG,601398,工商银行,XSHG,2009/3/17,3.69,3.69,3.7,3.79,3.68,3.77,261914624,978639040,,0.0175,0.605244339,56361500000,1.26E+12,0.0217,11.3686,11.3686,2.0877,1,3.736
439,601398.XSHG,601398,工商银行,XSHG,2009/3/18,3.77,3.77,3.78,3.8,3.74,3.75,201072416,757472900,,0.0134,0.605244339,56062500000,1.25E+12,-0.0053,11.3083,11.3083,2.0766,1,3.767
440,601398.XSHG,601398,工商银行,XSHG,2009/3/19,3.75,3.75,3.76,3.78,3.72,3.77,215691808,809272260,,0.0144,0.605244339,56361500000,1.26E+12,0.0053,11.3686,11.3686,2.0877,1,3.752
441,601398.XSHG,601398,工商银行,XSHG,2009/3/20,3.77,3.77,3.76,3.84,3.75,3.78,241650496,913853760,,0.0162,0.605244339,56511000000,1.26E+12,0.0027,11.3987,11.3987,2.0932,1,3.782
442,601398.XSHG,601398,工商银行,XSHG,2009/3/23,3.78,3.78,3.78,3.83,3.75,3.82,230087712,873828740,,0.0154,0.605244339,57109000000,1.28E+12,0.0106,11.5193,11.5193,2.1154,1,3.798
443,601398.XSHG,601398,工商银行,XSHG,2009/3/24,3.82,3.82,3.86,3.9,3.81,3.83,293845280,1130922500,,0.0197,0.605244339,57258500000,1.28E+12,0.0026,11.5495,11.5495,2.1209,1,3.849
444,601398.XSHG,601398,工商银行,XSHG,2009/3/25,3.83,3.83,3.81,3.83,3.76,3.77,213669408,810009340,,0.0143,0.605244339,56361500000,1.26E+12,-0.0157,11.3686,11.3686,2.0877,1,3.791
445,601398.XSHG,601398,工商银行,XSHG,2009/3/26,3.77,3.77,3.8,4,3.8,3.99,735865090,2876124670,,0.0492,0.605244339,59650500000,1.33E+12,0.0584,12.032,12.032,2.2095,1,3.908
446,601398.XSHG,601398,工商银行,XSHG,2009/3/27,3.99,3.99,4.02,4.02,3.93,3.95,431999840,1713183620,,0.0289,0.605244339,59052500000,1.32E+12,-0.01,11.9114,11.9114,2.1874,1,3.966
447,601398.XSHG,601398,工商银行,XSHG,2009/3/30,3.95,3.95,3.98,3.99,3.92,3.93,234638512,925620160,,0.0157,0.605244339,58753500000,1.31E+12,-0.0051,11.8511,11.8511,2.1763,1,3.945
448,601398.XSHG,601398,工商银行,XSHG,2009/3/31,3.93,3.93,3.88,3.95,3.85,3.94,224811072,876170240,,0.015,0.605244339,58903000000,1.32E+12,0.0025,11.6663,9.3593,2.0674,1,3.897
449,601398.XSHG,601398,工商银行,XSHG,2009/4/1,3.94,3.94,3.95,4.01,3.92,3.97,335059680,1326970880,,0.0224,0.605244339,59351500000,1.33E+12,0.0076,11.7552,9.4306,2.0832,1,3.96
450,601398.XSHG,601398,工商银行,XSHG,2009/4/2,3.97,3.97,3.98,4.06,3.98,3.99,406592960,1632256380,,0.0272,0.605244339,59650500000,1.33E+12,0.005,11.8144,9.4781,2.0937,1,4.014
451,601398.XSHG,601398,工商银行,XSHG,2009/4/3,3.99,3.99,4.03,4.12,4.01,4.07,511698752,2083231230,,0.0342,0.605244339,60846500000,1.36E+12,0.0201,12.0513,9.6681,2.1357,1,4.071
452,601398.XSHG,601398,工商银行,XSHG,2009/4/7,4.07,4.07,4.09,4.18,4.07,4.11,333880032,1377054460,,0.0223,0.605244339,61444500000,1.37E+12,0.0098,12.1697,9.7632,2.1566,1,4.124
453,601398.XSHG,601398,工商银行,XSHG,2009/4/8,4.11,4.11,4.1,4.11,3.96,3.97,291413472,1172040830,,0.0195,0.605244339,59351500000,1.33E+12,-0.0341,11.7552,9.4306,2.0832,1,4.022
454,601398.XSHG,601398,工商银行,XSHG,2009/4/9,3.97,3.97,3.97,4.03,3.95,4,201211088,802833660,,0.0135,0.605244339,59800000000,1.34E+12,0.0076,11.844,9.5019,2.0989,1,3.99
455,601398.XSHG,601398,工商银行,XSHG,2009/4/10,4,4,4.05,4.09,4.03,4.07,264093424,1072532610,,0.0177,0.605244339,60846500000,1.36E+12,0.0175,12.0513,9.6681,2.1357,1,4.061
