,secID,ticker,secShortName,exchangeCD,tradeDate,preClosePrice,actPreClosePrice,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,turnoverValue,dealAmount,turnoverRate,accumAdjFactor,negMarketValue,marketValue,chgPct,PE,PE1,PB,isOpen,vwap
404,600036.XSHG,600036,招商银行,XSHG,2010-05-10,13.36,13.36,13.38,13.68,13.33,13.59,63727076,861222530,,0.0036,0.7063202262,2.40082718727e+11,2.93226114747e+11,0.0172,14.7084,12.4059,2.4805,1,13.514
405,600036.XSHG,600036,招商银行,XSHG,2010-05-11,13.59,13.59,13.91,13.98,13.15,13.33,96994528,1317667200,,0.0055,0.7063202262,2.35489524697e+11,2.87616196437e+11,-0.0191,14.427,12.1686,2.433,1,13.585
406,600036.XSHG,600036,招商银行,XSHG,2010-05-12,13.33,13.33,13.27,13.76,13.1,13.65,89101568,1201910660,,0.005,0.7063202262,2.4114268658e+11,2.9452071128e+11,0.024,14.7733,12.4607,2.4914,1,13.489
407,600036.XSHG,600036,招商银行,XSHG,2010-05-13,13.65,13.65,13.65,14.09,13.6,14.05,128406536,1787683460,,0.0073,0.7063202262,2.48209138934e+11,3.03151354834e+11,0.0293,15.2062,12.8258,2.5644,1,13.922
408,600036.XSHG,600036,招商银行,XSHG,2010-05-14,14.05,14.05,13.93,14.01,13.74,13.88,60199512,835493700,,0.0034,0.7063202262,2.45205896684e+11,2.99483331324e+11,-0.0121,15.0222,12.6706,2.5334,1,13.879
409,600036.XSHG,600036,招商银行,XSHG,2010-05-17,13.88,13.88,13.7,13.7,13.15,13.34,76639432,1023923390,,0.0043,0.7063202262,2.35666186006e+11,2.87831962526e+11,-0.0389,14.4378,12.1777,2.4348,1,13.36
410,600036.XSHG,600036,招商银行,XSHG,2010-05-18,13.34,13.34,13.36,13.82,13.31,13.77,78612352,1066581310,,0.0044,0.7063202262,2.43262622286e+11,2.97109904346e+11,0.0322,14.9032,12.5702,2.5133,1,13.568
411,600036.XSHG,600036,招商银行,XSHG,2010-05-19,13.77,13.77,13.66,13.98,13.4,13.64,66338992,908592770,,0.0038,0.7063202262,2.40966025271e+11,2.94304945191e+11,-0.0094,14.7625,12.4516,2.4896,1,13.696
412,600036.XSHG,600036,招商银行,XSHG,2010-05-20,13.64,13.64,13.51,13.81,13.46,13.55,44921924,610337540,,0.0025,0.7063202262,2.39376073492e+11,2.92363050392e+11,-0.0066,14.6651,12.3694,2.4732,1,13.587
413,600036.XSHG,600036,招商银行,XSHG,2010-05-21,13.55,13.55,13.15,13.74,13.11,13.67,55981036,756056190,,0.0032,0.7063202262,2.41496009198e+11,2.94952243458e+11,0.0089,14.795,12.4789,2.4951,1,13.506
414,600036.XSHG,600036,招商银行,XSHG,2010-05-24,13.67,13.67,13.73,14.21,13.73,14.02,116472112,1635243650,,0.0066,0.7063202262,2.47679155008e+11,3.02504056568e+11,0.0256,15.1738,12.7984,2.559,1,14.04
415,600036.XSHG,600036,招商银行,XSHG,2010-05-25,14.02,14.02,13.99,13.99,13.6,13.69,69601784,959218110,,0.0039,0.7063202262,2.41849331816e+11,2.95383775636e+11,-0.0235,14.8166,12.4972,2.4987,1,13.782
416,600036.XSHG,600036,招商银行,XSHG,2010-05-26,13.69,13.69,13.73,13.84,13.55,13.64,49238528,673396100,,0.0028,0.7063202262,2.40966025271e+11,2.94304945191e+11,-0.0037,14.7625,12.4516,2.4896,1,13.676
417,600036.XSHG,600036,招商银行,XSHG,2010-05-27,13.64,13.64,13.64,13.83,13.36,13.75,66663632,908028420,,0.0038,0.7063202262,2.42909299669e+11,2.96678372169e+11,0.0081,14.8815,12.552,2.5097,1,13.621
418,600036.XSHG,600036,招商银行,XSHG,2010-05-28,13.75,13.75,13.9,13.93,13.5,13.62,65286960,892922180,,0.0037,0.7063202262,2.40612702654e+11,2.93873413014e+11,-0.0095,14.7408,12.4333,2.4859,1,13.677
419,600036.XSHG,600036,招商银行,XSHG,2010-05-31,13.62,13.62,13.48,13.61,13.21,13.23,66974932,895684160,,0.0038,0.7063202262,2.33722911609e+11,2.85458535549e+11,-0.0286,14.3187,12.0773,2.4148,1,13.373
420,600036.XSHG,600036,招商银行,XSHG,2010-06-01,13.23,13.23,13.2,13.38,13.07,13.13,64383004,847555580,,0.0036,0.7063202262,2.3195629852e+11,2.8330087466e+11,-0.0076,14.2105,11.986,2.3965,1,13.164
421,600036.XSHG,600036,招商银行,XSHG,2010-06-02,13.13,13.13,13.17,13.22,13.03,13.14,42962332,564098500,,0.0024,0.7063202262,2.32132959829e+11,2.83516640749e+11,0.0008,14.2213,11.9951,2.3983,1,13.13
422,600036.XSHG,600036,招商银行,XSHG,2010-06-03,13.14,13.14,13.24,13.38,13.13,13.15,58481436,774042110,,0.0033,0.7063202262,2.32309621138e+11,2.83732406838e+11,0.0008,14.2322,12.0042,2.4002,1,13.236
423,600036.XSHG,600036,招商银行,XSHG,2010-06-04,13.15,13.15,13.14,13.21,13.05,13.18,32270828,423753152,,0.0018,0.7063202262,2.32839605064e+11,2.84379705104e+11,0.0023,14.2646,12.0316,2.4056,1,13.131
424,600036.XSHG,600036,招商银行,XSHG,2010-06-07,13.18,13.18,13.0,13.05,12.7,12.8,73455104,945623300,,0.0042,0.7063202262,2.26126475328e+11,2.76180593728e+11,-0.0288,13.8534,11.6847,2.3363,1,12.873
425,600036.XSHG,600036,招商银行,XSHG,2010-06-08,12.8,12.8,12.79,12.89,12.38,12.52,70867128,893128700,,0.004,0.7063202262,2.2117995868e+11,2.7013914324e+11,-0.0219,13.5503,11.4291,2.2852,1,12.603
426,600036.XSHG,600036,招商银行,XSHG,2010-06-09,12.52,12.52,12.6,13.15,12.31,13.03,136874768,1751165440,,0.0077,0.7063202262,2.30189685432e+11,2.81143213772e+11,0.0407,14.1023,11.8947,2.3783,1,12.794
427,600036.XSHG,600036,招商银行,XSHG,2010-06-10,13.03,13.03,12.78,12.81,12.6,12.68,64701696,822240900,,0.0037,0.7063202262,2.24006539622e+11,2.73591400662e+11,-0.0269,13.7235,11.5752,2.3144,1,12.708
428,600036.XSHG,600036,招商银行,XSHG,2010-06-11,12.68,12.68,12.78,13.01,12.68,12.73,61691188,792495680,,0.0035,0.7063202262,2.24889846166e+11,2.74670231106e+11,0.0039,13.7776,11.6208,2.3235,1,12.846
429,600036.XSHG,600036,招商银行,XSHG,2010-06-17,12.73,12.73,13.0,13.02,12.73,12.84,53263672,686034180,,0.003,0.7063202262,2.26833120563e+11,2.77043658083e+11,0.0086,13.8967,11.7213,2.3436,1,12.88
430,600036.XSHG,600036,招商银行,XSHG,2010-06-18,12.84,12.84,12.84,13.07,12.74,12.86,61891740,800668800,,0.0035,0.7063202262,2.27186443181e+11,2.77475190261e+11,0.0016,13.9183,11.7395,2.3472,1,12.937
431,600036.XSHG,600036,招商银行,XSHG,2010-06-21,12.86,12.86,12.95,13.43,12.88,13.36,117355256,1552574340,,0.0066,0.7063202262,2.36019508624e+11,2.88263494704e+11,0.0389,14.4594,12.196,2.4385,1,13.23
432,600036.XSHG,600036,招商银行,XSHG,2010-06-22,13.36,13.36,13.36,13.43,13.25,13.32,59317044,790164860,,0.0034,0.7063202262,2.35312863388e+11,2.87400430348e+11,-0.003,14.4162,12.1594,2.4312,1,13.321
433,600036.XSHG,600036,招商银行,XSHG,2010-06-23,13.32,13.32,0.0,0.0,0.0,13.32,0,0,0.0,0.0,0.7063202262,2.35312863388e+11,2.87400430348e+11,0.0,14.4162,12.1594,2.4312,0,0.0
434,600036.XSHG,600036,招商银行,XSHG,2010-06-24,13.32,13.32,13.16,13.5,13.07,13.29,52124716,691918140,,0.003,0.7063202262,2.34782879462e+11,2.86753132082e+11,-0.0023,14.3837,12.132,2.4257,1,13.274
435,600036.XSHG,600036,招商银行,XSHG,2010-06-25,13.29,13.29,13.2,13.51,13.17,13.39,58539744,783830400,,0.0033,0.7063202262,2.3654949255e+11,2.8891079297e+11,0.0075,14.4919,12.2233,2.444,1,13.39
436,600036.XSHG,600036,招商银行,XSHG,2010-06-28,13.39,13.39,13.4,13.77,13.35,13.52,76194736,1034967170,,0.0043,0.7063202262,2.38846089565e+11,2.91715752125e+11,0.0097,14.6326,12.342,2.4677,1,13.583
437,600036.XSHG,600036,招商银行,XSHG,2010-06-29,13.52,13.52,13.58,13.63,12.98,13.03,98820168,1313718780,,0.0056,0.7063202262,2.30189685432e+11,2.81143213772e+11,-0.0362,14.1023,11.8947,2.3783,1,13.294
438,600036.XSHG,600036,招商银行,XSHG,2010-06-30,13.03,13.03,12.99,13.11,12.8,13.01,54486792,707821760,,0.0031,0.7063202262,2.29836362814e+11,2.80711681594e+11,-0.0015,12.1122,10.6306,2.2486,1,12.991
439,600036.XSHG,600036,招商银行,XSHG,2010-07-01,12.8,13.01,12.82,13.03,12.74,12.81,48130608,619400700,,0.0027,0.7179082632,2.26303136637e+11,2.76396359817e+11,0.0008,11.926,10.4672,2.214,1,12.869
440,600036.XSHG,600036,招商银行,XSHG,2010-07-02,12.81,12.81,12.83,13.01,12.56,12.91,61083248,781190460,,0.0035,0.7179082632,2.28069749725e+11,2.78554020705e+11,0.0078,12.0191,10.5489,2.2313,1,12.789
441,600036.XSHG,600036,招商银行,XSHG,2010-07-05,12.91,12.91,12.8,13.01,12.66,12.78,51274648,656375300,,0.0029,0.7179082632,2.2577315271e+11,2.7574906155e+11,-0.0101,11.898,10.4427,2.2088,1,12.801
442,600036.XSHG,600036,招商银行,XSHG,2010-07-06,12.78,12.78,12.78,13.15,12.78,13.13,64202276,831971390,,0.0036,0.7179082632,2.3195629852e+11,2.8330087466e+11,0.0274,12.2239,10.7287,2.2693,1,12.959
443,600036.XSHG,600036,招商银行,XSHG,2010-07-07,13.13,13.13,13.07,13.2,13.02,13.15,43182540,566175620,,0.0024,0.7179082632,2.32309621138e+11,2.83732406838e+11,0.0015,12.2425,10.745,2.2728,1,13.111
444,600036.XSHG,600036,招商银行,XSHG,2010-07-08,13.15,13.15,13.33,13.48,13.15,13.21,56231428,748535040,,0.0032,0.7179082632,2.33369588991e+11,2.85027003371e+11,0.0046,12.2984,10.794,2.2831,1,13.312
445,600036.XSHG,600036,招商银行,XSHG,2010-07-09,13.21,13.21,13.28,13.85,13.11,13.63,101463152,1379341570,,0.0057,0.7179082632,2.40789363963e+11,2.94089179103e+11,0.0318,12.6894,11.1372,2.3557,1,13.595
446,600036.XSHG,600036,招商银行,XSHG,2010-07-12,13.63,13.63,13.64,14.0,13.55,13.91,95617848,1327310460,,0.0054,0.7179082632,2.4573588061e+11,3.0013062959e+11,0.0205,12.9501,11.366,2.4041,1,13.881
447,600036.XSHG,600036,招商银行,XSHG,2010-07-13,13.91,13.91,13.71,13.85,13.53,13.74,58847672,806065730,,0.0033,0.7179082632,2.4273263836e+11,2.9646260608e+11,-0.0122,12.7918,11.2271,2.3747,1,13.697
448,600036.XSHG,600036,招商银行,XSHG,2010-07-14,13.74,13.74,13.78,14.08,13.7,13.84,82216440,1144078850,,0.0047,0.7179082632,2.44499251448e+11,2.98620266968e+11,0.0073,12.8849,11.3088,2.392,1,13.915
449,600036.XSHG,600036,招商银行,XSHG,2010-07-15,13.84,13.84,13.8,14.04,13.54,13.56,66364084,913372860,,0.0038,0.7179082632,2.39552734801e+11,2.92578816481e+11,-0.0202,12.6242,11.08,2.3436,1,13.763
450,600036.XSHG,600036,招商银行,XSHG,2010-07-16,13.56,13.56,13.49,13.73,13.36,13.65,47994304,648072320,,0.0027,0.7179082632,2.4114268658e+11,2.9452071128e+11,0.0066,12.708,11.1536,2.3592,1,13.503
451,600036.XSHG,600036,招商银行,XSHG,2010-07-19,13.65,13.65,13.54,14.02,13.48,14.01,86999136,1207052800,,0.0049,0.7179082632,2.47502493699e+11,3.02288290479e+11,0.0264,13.0432,11.4477,2.4214,1,13.874
452,600036.XSHG,600036,招商银行,XSHG,2010-07-20,14.01,14.01,14.0,14.25,13.91,14.0,101843808,1432244480,,0.0058,0.7179082632,2.4732583239e+11,3.0207252439e+11,-0.0007,13.0339,11.4395,2.4197,1,14.063
453,600036.XSHG,600036,招商银行,XSHG,2010-07-21,14.0,14.0,14.03,14.07,13.9,13.96,53729832,750942400,,0.003,0.7179082632,2.46619187155e+11,3.01209460035e+11,-0.0029,12.9966,11.4069,2.4127,1,13.976
454,600036.XSHG,600036,招商银行,XSHG,2010-07-22,13.96,13.96,13.9,14.2,13.9,14.14,70079584,988205700,,0.004,0.7179082632,2.49799090714e+11,3.05093249634e+11,0.0129,13.1642,11.5539,2.4439,1,14.101
455,600036.XSHG,600036,招商银行,XSHG,2010-07-23,14.14,14.14,14.2,14.48,14.14,14.27,109498856,1565726850,,0.0062,0.7179082632,2.52095687729e+11,3.07898208789e+11,0.0092,13.2852,11.6602,2.4663,1,14.299
456,600036.XSHG,600036,招商银行,XSHG,2010-07-26,14.27,14.27,14.3,14.35,14.08,14.26,43956492,624937920,,0.0025,0.7179082632,2.5191902642e+11,3.076824427e+11,-0.0007,13.2759,11.652,2.4646,1,14.217
457,600036.XSHG,600036,招商银行,XSHG,2010-07-27,14.26,14.26,14.21,14.21,14.02,14.11,44521384,628630530,,0.0025,0.7179082632,2.49269106787e+11,3.04445951367e+11,-0.0105,13.1363,11.5294,2.4387,1,14.12
458,600036.XSHG,600036,招商银行,XSHG,2010-07-28,14.11,14.11,14.15,14.52,14.03,14.47,94068560,1350679940,,0.0053,0.7179082632,2.55628913906e+11,3.12213530566e+11,0.0255,13.4714,11.8236,2.5009,1,14.358
459,600036.XSHG,600036,招商银行,XSHG,2010-07-29,14.47,14.47,14.47,14.66,14.4,14.54,84379352,1225448580,,0.0048,0.7179082632,2.56865543068e+11,3.13723893188e+11,0.0048,13.5366,11.8808,2.513,1,14.523
460,600036.XSHG,600036,招商银行,XSHG,2010-07-30,14.54,14.54,14.46,14.61,14.33,14.52,48614636,703712450,,0.0028,0.7179082632,2.5651222045e+11,3.1329236101e+11,-0.0014,13.518,11.8644,2.5095,1,14.475
461,600036.XSHG,600036,招商银行,XSHG,2010-08-02,14.52,14.52,14.48,14.85,14.42,14.79,69289136,1019991420,,0.0039,0.7179082632,2.61282075789e+11,3.19118045409e+11,0.0186,13.7693,12.0851,2.5562,1,14.721
462,600036.XSHG,600036,招商银行,XSHG,2010-08-03,14.79,14.79,14.85,14.89,14.36,14.39,58960424,863539580,,0.0033,0.7179082632,2.54215623435e+11,3.10487401855e+11,-0.027,13.3969,11.7582,2.4871,1,14.646
463,600036.XSHG,600036,招商银行,XSHG,2010-08-04,14.39,14.39,14.36,14.48,14.07,14.32,79560768,1133420420,,0.0045,0.7179082632,2.52978994273e+11,3.08977039233e+11,-0.0049,13.3318,11.701,2.475,1,14.246
464,600036.XSHG,600036,招商银行,XSHG,2010-08-05,14.32,14.32,14.32,14.36,13.97,14.03,94247856,1326866430,,0.0053,0.7179082632,2.47855816317e+11,3.02719822657e+11,-0.0203,13.0618,11.4641,2.4248,1,14.078
465,600036.XSHG,600036,招商银行,XSHG,2010-08-06,14.03,14.03,14.0,14.24,13.85,14.18,68241880,960233090,,0.0039,0.7179082632,2.50505735949e+11,3.05956313989e+11,0.0107,13.2014,11.5866,2.4508,1,14.071
466,600036.XSHG,600036,招商银行,XSHG,2010-08-09,14.18,14.18,14.13,14.38,14.07,14.31,69823312,996109700,,0.004,0.7179082632,2.52802332964e+11,3.08761273144e+11,0.0092,13.3225,11.6928,2.4732,1,14.266
467,600036.XSHG,600036,招商银行,XSHG,2010-08-10,14.31,14.31,14.3,14.46,13.85,13.86,75997832,1066876420,,0.0043,0.7179082632,2.44852574066e+11,2.99051799146e+11,-0.0314,12.9035,11.3251,2.3955,1,14.038
468,600036.XSHG,600036,招商银行,XSHG,2010-08-11,13.86,13.86,13.83,13.97,13.79,13.88,48789952,676781310,,0.0028,0.7179082632,2.45205896684e+11,2.99483331324e+11,0.0014,12.9221,11.3415,2.3989,1,13.871
469,600036.XSHG,600036,招商银行,XSHG,2010-08-12,13.88,13.88,13.79,13.87,13.52,13.57,65033784,887318780,,0.0037,0.7179082632,2.39729396109e+11,2.92794582569e+11,-0.0223,12.6335,11.0882,2.3453,1,13.644
470,600036.XSHG,600036,招商银行,XSHG,2010-08-13,13.57,13.57,13.59,13.75,13.33,13.72,79478216,1075675140,,0.0045,0.7179082632,2.42379315742e+11,2.96031073902e+11,0.0111,12.7732,11.2108,2.3713,1,13.534
471,600036.XSHG,600036,招商银行,XSHG,2010-08-16,13.72,13.72,13.6,14.06,13.55,13.98,69050048,955709250,,0.0039,0.7179082632,2.46972509772e+11,3.01640992212e+11,0.019,13.0152,11.4232,2.4162,1,13.841
472,600036.XSHG,600036,招商银行,XSHG,2010-08-17,13.98,13.98,14.0,14.05,13.81,14.01,52080920,726753090,,0.0029,0.7179082632,2.47502493699e+11,3.02288290479e+11,0.0021,13.0432,11.4477,2.4214,1,13.954
473,600036.XSHG,600036,招商银行,XSHG,2010-08-18,14.01,14.01,14.0,14.21,13.83,13.88,67457640,944919100,,0.0038,0.7179082632,2.45205896684e+11,2.99483331324e+11,-0.0093,12.9221,11.3415,2.3989,1,14.008
474,600036.XSHG,600036,招商银行,XSHG,2010-08-19,13.88,13.88,13.99,14.36,13.93,14.19,111300144,1575117180,,0.0063,0.7179082632,2.50682397258e+11,3.06172080078e+11,0.0223,13.2107,11.5948,2.4525,1,14.152
475,600036.XSHG,600036,招商银行,XSHG,2010-08-20,14.19,14.19,14.17,14.39,14.04,14.09,94235056,1338395140,,0.0053,0.7179082632,2.4891578417e+11,3.0401441919e+11,-0.007,13.1176,11.5131,2.4352,1,14.203
476,600036.XSHG,600036,招商银行,XSHG,2010-08-23,14.09,14.09,14.1,14.45,14.1,14.2,64347240,916453760,,0.0036,0.7179082632,2.50859058567e+11,3.06387846167e+11,0.0078,13.22,11.603,2.4542,1,14.242
477,600036.XSHG,600036,招商银行,XSHG,2010-08-24,14.2,14.2,14.18,14.29,13.92,14.07,57689580,813426050,,0.0033,0.7179082632,2.48562461552e+11,3.03582887012e+11,-0.0092,13.099,11.4967,2.4318,1,14.1
478,600036.XSHG,600036,招商银行,XSHG,2010-08-25,14.07,14.07,13.99,14.02,13.6,13.65,74954160,1031973310,,0.0042,0.7179082632,2.4114268658e+11,2.9452071128e+11,-0.0299,12.708,11.1536,2.3592,1,13.768
479,600036.XSHG,600036,招商银行,XSHG,2010-08-26,13.65,13.65,13.68,13.74,13.5,13.58,50384680,684959680,,0.0029,0.7179082632,2.39906057418e+11,2.93010348658e+11,-0.0051,12.6428,11.0964,2.3471,1,13.595
480,600036.XSHG,600036,招商银行,XSHG,2010-08-27,13.58,13.58,13.6,13.7,13.5,13.59,33987804,462249984,,0.0019,0.7179082632,2.40082718727e+11,2.93226114747e+11,0.0007,12.6521,11.1045,2.3488,1,13.6
481,600036.XSHG,600036,招商银行,XSHG,2010-08-30,13.59,13.59,13.65,13.88,13.6,13.75,68381568,939409020,,0.0039,0.7179082632,2.42909299669e+11,2.96678372169e+11,0.0118,12.8011,11.2353,2.3764,1,13.738
482,600036.XSHG,600036,招商银行,XSHG,2010-08-31,13.75,13.75,13.66,13.74,13.5,13.54,74256928,1007590720,,0.0042,0.7179082632,2.39199412183e+11,2.92147284303e+11,-0.0153,12.6056,11.0637,2.3402,1,13.569
483,600036.XSHG,600036,招商银行,XSHG,2010-09-01,13.54,13.54,13.59,13.86,13.42,13.59,101371984,1376732030,,0.0057,0.7179082632,2.40082718727e+11,2.93226114747e+11,0.0037,12.6521,11.1045,2.3488,1,13.581
484,600036.XSHG,600036,招商银行,XSHG,2010-09-02,13.59,13.59,13.79,13.82,13.55,13.65,80028688,1091209090,,0.0045,0.7179082632,2.4114268658e+11,2.9452071128e+11,0.0044,12.708,11.1536,2.3592,1,13.635
485,600036.XSHG,600036,招商银行,XSHG,2010-09-03,13.65,13.65,13.67,13.72,13.42,13.64,73780048,997589440,,0.0042,0.7179082632,2.40966025271e+11,2.94304945191e+11,-0.0007,12.6987,11.1454,2.3574,1,13.521
486,600036.XSHG,600036,招商银行,XSHG,2010-09-06,13.64,13.64,13.68,13.89,13.6,13.88,95019232,1311176830,,0.0054,0.7179082632,2.45205896684e+11,2.99483331324e+11,0.0176,12.9221,11.3415,2.3989,1,13.799
487,600036.XSHG,600036,招商银行,XSHG,2010-09-07,13.88,13.88,13.89,14.07,13.75,13.84,65664396,913071100,,0.0037,0.7179082632,2.44499251448e+11,2.98620266968e+11,-0.0029,12.8849,11.3088,2.392,1,13.905
488,600036.XSHG,600036,招商银行,XSHG,2010-09-08,13.84,13.84,13.77,13.77,13.51,13.56,90697536,1230017540,,0.0051,0.7179082632,2.39552734801e+11,2.92578816481e+11,-0.0202,12.6242,11.08,2.3436,1,13.562
489,600036.XSHG,600036,招商银行,XSHG,2010-09-09,13.56,13.56,13.58,13.58,13.18,13.23,106961792,1425353470,,0.0061,0.7179082632,2.33722911609e+11,2.85458535549e+11,-0.0243,12.317,10.8104,2.2866,1,13.326
490,600036.XSHG,600036,招商银行,XSHG,2010-09-10,13.23,13.23,13.25,13.37,13.14,13.28,71920520,952020160,,0.0041,0.7179082632,2.34606218153e+11,2.86537365993e+11,0.0038,12.3635,10.8512,2.2952,1,13.237
491,600036.XSHG,600036,招商银行,XSHG,2010-09-13,13.28,13.28,13.27,13.38,13.05,13.26,100727600,1328454660,,0.0057,0.7179082632,2.34252895535e+11,2.86105833815e+11,-0.0015,12.3449,10.8349,2.2918,1,13.189
492,600036.XSHG,600036,招商银行,XSHG,2010-09-14,13.26,13.26,13.33,13.49,13.29,13.36,97018368,1300524930,,0.0055,0.7179082632,2.36019508624e+11,2.88263494704e+11,0.0075,12.438,10.9166,2.309,1,13.405
493,600036.XSHG,600036,招商银行,XSHG,2010-09-15,13.36,13.36,13.35,13.35,13.0,13.12,77844656,1023944960,,0.0044,0.7179082632,2.31779637211e+11,2.83085108571e+11,-0.018,12.2146,10.7205,2.2676,1,13.154
494,600036.XSHG,600036,招商银行,XSHG,2010-09-16,13.12,13.12,13.1,13.14,12.65,12.8,108495168,1396786430,,0.0061,0.7179082632,2.26126475328e+11,2.76180593728e+11,-0.0244,11.9167,10.459,2.2123,1,12.874
495,600036.XSHG,600036,招商银行,XSHG,2010-09-17,12.8,12.8,12.83,12.95,12.7,12.85,53994944,692184510,,0.0031,0.7179082632,2.27009781872e+11,2.77259424172e+11,0.0039,11.9632,10.4999,2.2209,1,12.819
496,600036.XSHG,600036,招商银行,XSHG,2010-09-20,12.85,12.85,12.84,13.03,12.72,12.89,49316716,634513860,,0.0028,0.7179082632,2.27716427108e+11,2.78122488528e+11,0.0031,12.0005,10.5325,2.2278,1,12.866
497,600036.XSHG,600036,招商银行,XSHG,2010-09-21,12.89,12.89,12.92,12.97,12.82,12.87,34440064,443812288,,0.0019,0.7179082632,2.2736310449e+11,2.7769095635e+11,-0.0016,11.9818,10.5162,2.2244,1,12.887
498,600036.XSHG,600036,招商银行,XSHG,2010-09-27,12.87,12.87,12.9,12.94,12.79,12.84,46550876,597506050,,0.0026,0.7179082632,2.26833120563e+11,2.77043658083e+11,-0.0023,11.9539,10.4917,2.2192,1,12.836
499,600036.XSHG,600036,招商银行,XSHG,2010-09-28,12.84,12.84,12.83,12.84,12.54,12.61,73266384,926550660,,0.0041,0.7179082632,2.2276991046e+11,2.7208103804e+11,-0.0179,11.7398,10.3038,2.1794,1,12.646
500,600036.XSHG,600036,招商银行,XSHG,2010-09-29,12.61,12.61,12.51,12.83,12.51,12.66,53191604,675105020,,0.003,0.7179082632,2.23653217004e+11,2.73159868484e+11,0.004,11.7863,10.3446,2.1881,1,12.692
501,600036.XSHG,600036,招商银行,XSHG,2010-09-30,12.66,12.66,12.51,13.01,12.51,12.95,64163784,825342020,,0.0036,0.7179082632,2.28776394961e+11,2.79417085061e+11,0.0229,10.8545,10.1804,2.0992,1,12.863
502,600036.XSHG,600036,招商银行,XSHG,2010-10-08,12.95,12.95,13.1,13.55,12.93,13.44,111173080,1481540610,,0.0063,0.7179082632,2.37432799094e+11,2.89989623414e+11,0.0378,11.2652,10.5656,2.1786,1,13.326
503,600036.XSHG,600036,招商银行,XSHG,2010-10-11,13.44,13.44,13.5,14.05,13.47,13.9,180388128,2492974590,,0.0102,0.7179082632,2.45559219302e+11,2.99914863502e+11,0.0342,11.6508,10.9272,2.2532,1,13.82
504,600036.XSHG,600036,招商银行,XSHG,2010-10-12,13.9,13.9,13.8,13.97,13.7,13.84,105910424,1465333630,,0.006,0.7179082632,2.44499251448e+11,2.98620266968e+11,-0.0043,11.6005,10.88,2.2434,1,13.836
505,600036.XSHG,600036,招商银行,XSHG,2010-10-13,13.84,13.84,13.97,14.55,13.97,14.49,212063904,3034890500,,0.012,0.7179082632,2.55982236524e+11,3.12645062744e+11,0.047,12.1453,11.391,2.3488,1,14.311
506,600036.XSHG,600036,招商银行,XSHG,2010-10-14,14.49,14.49,14.64,15.05,14.5,14.53,222343536,3300251650,,0.0126,0.7179082632,2.56688881759e+11,3.13508127099e+11,0.0028,12.1789,11.4224,2.3553,1,14.843
507,600036.XSHG,600036,招商银行,XSHG,2010-10-15,14.53,14.53,14.5,15.32,14.4,15.23,316139168,4741765100,,0.0179,0.7179082632,2.69055173379e+11,3.28611753319e+11,0.0482,12.7656,11.9727,2.4688,1,14.999
508,600036.XSHG,600036,招商银行,XSHG,2010-10-18,15.23,15.23,15.55,15.92,15.26,15.28,239567872,3728968960,,0.0136,0.7179082632,2.69938479923e+11,3.29690583763e+11,0.0033,12.8075,12.012,2.4769,1,15.565
509,600036.XSHG,600036,招商银行,XSHG,2010-10-19,15.28,15.28,15.25,15.5,14.95,15.49,129469968,1974028930,,0.0073,0.7179082632,2.73648367409e+11,3.34221671629e+11,0.0137,12.9835,12.1771,2.5109,1,15.247
510,600036.XSHG,600036,招商银行,XSHG,2010-10-20,15.49,15.49,15.61,16.08,15.48,15.73,207302400,3273085180,,0.0117,0.7179082632,2.77888238821e+11,3.39400057761e+11,0.0155,13.1847,12.3658,2.5498,1,15.789
511,600036.XSHG,600036,招商银行,XSHG,2010-10-21,15.73,15.73,15.65,15.69,14.98,15.14,172398768,2628376060,,0.0098,0.7179082632,2.67465221599e+11,3.26669858519e+11,-0.0375,12.6902,11.902,2.4542,1,15.246
512,600036.XSHG,600036,招商银行,XSHG,2010-10-22,15.14,15.14,15.14,15.18,14.76,15.02,114190832,1708324100,,0.0065,0.7179082632,2.65345285893e+11,3.24080665453e+11,-0.0079,12.5896,11.8077,2.4347,1,14.96
513,600036.XSHG,600036,招商银行,XSHG,2010-10-25,15.02,15.02,15.03,15.29,14.66,15.17,144407136,2164932350,,0.0082,0.7179082632,2.67995205525e+11,3.27317156785e+11,0.01,12.7153,11.9256,2.459,1,14.992
514,600036.XSHG,600036,招商银行,XSHG,2010-10-26,15.17,15.17,15.25,15.35,14.84,14.96,140274064,2117599230,,0.0079,0.7179082632,2.6428531804e+11,3.2278606892e+11,-0.0138,12.5393,11.7605,2.425,1,15.096
515,600036.XSHG,600036,招商银行,XSHG,2010-10-27,14.96,14.96,14.88,15.3,14.61,14.76,116505744,1737296770,,0.0066,0.7179082632,2.60752091863e+11,3.18470747143e+11,-0.0134,12.3716,11.6033,2.3926,1,14.912
516,600036.XSHG,600036,招商银行,XSHG,2010-10-28,14.76,14.76,14.76,15.07,14.69,14.93,81284168,1209347710,,0.0046,0.7179082632,2.63755334113e+11,3.22138770653e+11,0.0115,12.5141,11.7369,2.4201,1,14.878
517,600036.XSHG,600036,招商银行,XSHG,2010-10-29,14.93,14.93,14.95,14.95,14.41,14.57,122692224,1790919550,,0.0069,0.7179082632,2.57395526994e+11,3.14371191454e+11,-0.0241,12.2124,11.4539,2.3618,1,14.597
